time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.19408318141824774,0.14719003749087375,11.898688318881149,0.05943123450658572,0.055547750383067473,0.0,-0.47258814590973913,0.3909151929072819,2.7004044131805363,-0.0013935798671864921,-0.058530313933332224,0.0,440.65195731976314,439.11926431738584,439.9921997808205,439.80894974919664
1.2600000000000007,-0.22345009053865988,0.17172055415691895,12.061172891196982,0.059401212387466096,0.05465684275271432,0.0,-0.5062481978576889,0.4267586771081554,2.7157061147335777,0.0002120090816817308,-0.07750569438478709,0.0,418.0719013909955,416.4118473780951,417.3286512563478,417.46879200130786
1.3200000000000007,-0.2551433086280064,0.19877908336494732,12.23073391828951,0.06181834262616537,0.05059065350625325,0.0,-0.549692789159839,0.4754687310252464,2.935780298005472,-0.018016432471383056,-0.08716429169752005,0.0,481.9598507045404,481.224591787273,481.40089517774294,480.01969876056916
1.3800000000000008,-0.2890885165790375,0.22849253716457837,12.408443012259362,0.06178540640607366,0.045438634426086644,0.0,-0.5813291090899502,0.5149553361712516,2.9877402173186787,-0.007937898511864848,-0.09164843925258978,0.0,430.4059885095874,430.0194732860512,430.787789770338,431.6392782717572
1.4400000000000008,-0.32493256176822227,0.2607285705691331,12.591512746354072,0.06601936372763095,0.0399328109430277,0.0,-0.6128828175971698,0.5599800412203199,3.1142353994809224,0.014666931902876903,-0.09363090631351206,0.0,453.9226908427186,453.75658073163453,454.3288578038702,456.13766855955225
1.5000000000000009,-0.3624855035912794,0.2956303283316284,12.780422785604225,0.06721491301289895,0.03455218968529117,0.0,-0.6383642392169414,0.6035188185846592,3.1825832967725227,0.007197625290342504,-0.10030046722455391,0.0,438.2185758723543,437.6558178950856,436.4281290547081,435.80412207185003
1.560000000000001,-0.4015040216710436,0.33326295170008224,12.97469367914431,0.07162217544231542,0.02889127841092698,0.0,-0.6616715644814359,0.6513119009913777,3.292780767990837,0.027871983373551935,-0.10815661769429666,0.0,451.1760731658272,450.53227625827486,449.56227077307113,451.2343059203684
1.620000000000001,-0.4418722172268109,0.37398071679832445,13.177289884448228,0.07628909616632207,0.028693399741687386,0.0,-0.6838731932326116,0.7064074316624549,3.4598768063790546,0.04566636078054771,-0.08185409639117827,0.0,467.105968083432,469.14471696116306,468.5218358546486,469.9037338029874
1.680000000000001,-0.4835085698517785,0.41796671270210517,13.38802530847026,0.08163142359263098,0.0266864742090549,0.0,-0.7037769848600225,0.7602930713144478,3.5642615092503727,0.062178274793718874,-0.06434735939814044,0.0,450.47330811660447,451.88232368241074,449.5755746538053,450.9131767374622
1.740000000000001,-0.5262496536633547,0.46514816665187514,13.603284836886601,0.0853774260386464,0.023359508873400436,0.0,-0.7206231102785405,0.8127580240073212,3.610872748108986,0.0591675014447068,-0.07364135201450463,0.0,432.95829622874436,432.17204114494416,433.94527305449816,433.69522403620755
1.8000000000000012,-0.5699126302061396,0.5153804868636378,13.819341705742985,0.09095299770286491,0.02669130709861811,0.0,-0.7350683538561837,0.8621064651316696,3.5910106103293,0.07360372292193837,-0.044321672957304825,0.0,409.65097571698055,412.2466640567012,411.54506328418546,412.82431447219915
1.8600000000000012,-0.6145204876509928,0.5688030740852389,14.035652405064464,0.09693447846499037,0.024022684541319173,0.0,-0.7516196273949599,0.9191646906334592,3.6191903722551695,0.08616085689398041,-0.044954532266592975,0.0,427.19614856244897,427.14095812758603,427.6046112524448,428.67813355678004
1.9200000000000013,-0.6600850166782283,0.6258057202138768,14.254129950143481,0.10246138837753982,0.02153800793564553,0.0,-0.766962733374242,0.9814244386561998,3.6631810453151616,0.07830358881433026,-0.040963237705775035,0.0,433.0721206056761,433.4066089724521,433.4087123306289,432.7536921542685
1.9800000000000013,-0.7064759579660936,0.6863935572371759,14.47274982560251,0.10937215659501565,0.020305273900689258,0.0,-0.7793188234719847,1.0387490666368804,3.624185171473158,0.06076461831691333,-0.054347408327355094,0.0,406.45538342876245,405.2525809763117,406.68246992837175,405.11296269422144
2.0400000000000014,-0.7536081227145123,0.7506536657251474,14.68989947446618,0.12290231500401205,0.019437665824776573,0.0,-0.7916981350825365,1.1044392696875265,3.613983376352893,0.025103430821684036,-0.07253685866394402,0.0,415.85850523265754,414.2591284887089,417.9211000891551,414.8026984891001
2.1000000000000014,-0.8014903043800204,0.8192127590196285,14.907741071735801,0.12460931119242069,0.017322426144474434,0.0,-0.8041977022471402,1.1809832870461072,3.6472517725721163,0.02895654408981059,-0.09016530057637825,0.0,430.0385852986722,428.5374732778782,431.35321858847027,431.67867356960585
2.1600000000000015,-0.8500813718054666,0.8924074071814612,15.127677419890706,0.12690699942657435,0.014536698036409668,0.0,-0.8152332236197041,1.2590073275724027,3.6837907670097683,0.03604348192136442,-0.0735797697168211,0.0,431.52750617230276,432.9192737565291,431.0899580838138,431.6888033580432
2.2200000000000015,-0.899320224901536,0.9705629944066736,15.351677326270504,0.1291850224573894,0.013917876998322143,0.0,-0.8260197131846835,1.3463397233979435,3.782475709899442,0.03875355538459359,-0.09615682287447375,0.0,453.0853417911668,451.2612076561059,451.6980213908355,451.9171413124698
2.2800000000000016,-0.9491210106678873,1.0534474951519195,15.577338991281819,0.13171305010639056,0.008971833421107078,0.0,-0.8336224775547065,1.4166718968171936,3.7396807042351075,0.0426305669956615,-0.10736972686272715,0.0,407.9411518269317,406.928961587838,405.2086636964997,405.55806690405313
