episode,time,reward,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
10,0.9000000000000005,-7.9370004719,0.814112107444,3.22606005128,7.86659462806,4.81225325282,5.78940096288,0.0,4.14959550585,7.48513742864,4.79559068484,10.392801373,-0.997266158533,0.0,751.537576434,750.295637437,759.080766251,863.417616434
10,0.9600000000000005,-9.43247166805,1.09355457001,3.61914436908,8.15004810076,5.67533358679,5.72928847735,0.0,5.19358767938,5.70494629616,4.87679454705,11.5257720942,-1.01330107392,0.0,751.402066011,749.979739503,759.731138637,879.336853541
10,1.0200000000000005,-10.8412856202,1.43983392686,3.93662617874,8.4732980003,0.329914519951,5.66814760067,0.0,6.34964531031,5.1353834363,5.94161232793,12.6739262369,-1.0338288514,0.0,751.238731191,749.590374401,760.523700447,894.734006276
10,1.0800000000000005,-12.3017622517,1.85560760519,4.26744421618,8.8531544138,1.3212594373,5.60595019628,0.0,7.51418491207,6.06142572769,6.55988036203,13.7825201985,-1.04283312469,0.0,750.928994156,749.817969156,760.216775,908.221664316
10,1.1400000000000006,-14.3331039061,2.34455286449,4.67633458368,9.23308483274,2.34653480052,5.54318471571,0.0,8.81324125111,7.56812905869,5.88265515947,14.8042129064,-1.05348925358,0.0,750.82635915,749.622208666,759.734389359,919.988742149
10,1.2000000000000006,-17.556674237,2.91711503845,5.16033159647,9.53050155178,3.39733670568,5.4795769374,0.0,10.2880432684,8.34192354248,3.89281665663,15.7221879023,-1.07844719586,0.0,751.219669932,749.300508984,759.503647807,930.900618953
10,1.2600000000000007,-22.32729619,3.58066348426,5.64029406312,9.70084223419,4.46227338312,5.414419334,0.0,11.8366546063,7.42709072263,1.94354256884,16.5071339369,-1.10814711252,0.0,751.506128035,749.320888545,759.901815933,940.194507028
10,1.3200000000000007,-28.3901814724,4.33899322243,6.03853561479,9.79665440961,5.52393236943,5.34746646789,0.0,13.4470101088,5.90775668324,1.4847048635,17.093433243,-1.1391580966,0.0,751.876193972,749.585626269,761.661813976,945.920989125
10,1.3800000000000008,-35.3447479678,5.19351283,6.37123005719,9.8989442059,0.30136760857,5.27857303301,0.0,15.014916645,5.37614553414,1.95097184234,17.4868328747,-1.17993120507,0.0,752.713609959,749.901220099,762.727542439,948.344327149
10,1.4400000000000008,-43.475988142,6.13673708676,6.70538664453,10.0220184508,1.36555041405,5.20724099616,0.0,16.3984762634,5.84939082534,2.03668008252,17.725314711,-1.26119449827,0.0,754.622311915,749.769051931,763.764483695,949.255180227
10,1.5000000000000009,-54.6617991124,7.15947769773,7.07640190492,10.1271139695,2.44012762406,5.13239060606,0.0,17.6945759383,6.49065632456,1.370278563,17.9231119352,-1.41429555701,0.0,758.170249223,749.685221058,761.39409286,949.852277813
10,1.560000000000001,-68.1550868862,8.26165152608,7.47593739746,10.176502674,3.52282595799,5.05556084727,0.0,19.0551509887,6.74062838698,0.23770620988,18.0750056878,-1.70247671583,0.0,765.218429651,749.917161744,759.290209448,949.720580924
10,1.620000000000001,-83.3003653191,9.44699968794,7.87147936552,10.1573711135,4.61286523515,4.99519771143,0.0,20.4496973603,6.36265207893,-0.808419117525,18.2013741859,-2.26746606999,0.0,779.422133807,750.246598585,757.137004163,949.658091118
10,1.680000000000001,-99.9432451387,10.714581697,8.23517560474,10.0932314599,5.70977879068,5.06802559264,0.0,21.7847787189,5.76818280845,-1.22831021409,18.3165382701,-3.44933154574,0.0,809.434384172,749.730692099,754.878415484,949.714371451
10,1.740000000000001,-118.419178878,12.0586161734,8.57293278602,10.0259292598,0.529762928004,5.58938455922,0.0,22.9601445667,5.61465149299,-0.835363375802,18.4207756841,-5.60112600051,0.0,858.023676217,749.738922726,752.985436245,949.87465871
10,1.8000000000000012,-139.722088752,13.4474077492,8.94875444262,9.99874393068,1.63813451324,0.358874426048,0.0,22.9241650454,7.25805489182,-0.219130777994,18.5055136542,-8.54716094323,0.0,905.417983074,749.643794638,751.43919363,949.721913585
10,1.8600000000000012,-164.539974861,14.7689627865,9.43321466826,9.95888431676,2.75053821069,1.23960860536,0.0,21.0887276863,8.51287616406,-1.17169150419,18.5674758289,-11.4950247684,0.0,931.240850837,749.849144845,750.736044491,949.990539268
10,1.9200000000000013,-191.634378161,15.9886706701,9.9487290542,9.86325857373,3.86623027247,1.48398841209,0.0,19.6013145168,8.63661937648,-1.97634398239,18.6199267963,-13.9167209324,0.0,942.566396772,750.080795181,749.880622113,950.100977375
10,1.9800000000000013,-220.16425323,17.1208335602,10.463959515,9.72317309671,4.98426024813,1.1324483188,0.0,18.1529454718,8.46162440665,-2.67268544506,18.6501970008,-15.6750419353,0.0,947.276501265,750.049224849,749.955099289,950.152250814
10,2.0400000000000014,-249.479521725,18.1713614117,10.9517668543,9.55731960127,6.10400219092,0.398777184229,0.0,16.8718854703,7.75862632358,-2.63112487625,18.6772227063,-16.8473405146,0.0,948.746544147,749.610123995,749.644757154,950.338498016
10,2.1000000000000014,-278.265059777,19.1589137287,11.4185513145,9.44786911559,0.941871109062,5.74816992881,0.0,16.3500485461,8.18689911227,-0.97853688914,18.6960432733,-17.5899922276,0.0,949.461362935,749.691052375,749.625407448,950.303513751
10,2.1600000000000015,-307.79499134,20.1730242644,11.9473379293,9.39330148567,2.06423118251,4.71763677171,0.0,17.5708523034,9.22666634526,-1.10984125907,18.718545867,-18.043652336,0.0,949.654686544,749.717268367,749.39630632,950.528710077
10,2.2200000000000015,-341.372517326,21.2821344358,12.4989135352,9.31638064881,3.18770287686,3.64219089974,0.0,19.4421829299,9.06823723684,-1.18275096132,18.7332405115,-18.3249036826,0.0,950.138159177,749.650115412,749.349506892,950.549619521
10,2.2800000000000016,-378.531836339,22.482458795,13.0638713144,9.28788057071,4.31197231224,2.54326839179,0.0,20.2284519287,10.1574147336,0.216308306346,18.7435870477,-18.4786691973,0.0,949.953559691,750.038305937,749.15073734,950.503407459
10,2.3400000000000016,-418.466214275,23.6588822018,13.7322269021,9.29884374509,5.43659790484,1.43389619989,0.0,18.8052851451,11.7531517352,-0.125187017326,18.743303738,-18.5681278507,0.0,949.976312771,749.762907704,749.265842618,950.56317458
10,2.4000000000000017,-460.344907356,24.7430964932,14.4288092804,9.28558126453,0.27801568653,0.319173387136,0.0,17.3163150767,11.4307750227,0.0116271269248,18.7435203124,-18.6094736022,0.0,949.669399363,749.957721734,749.169721822,950.529362335
10,2.4600000000000017,-501.658430326,25.7614784915,15.1417049979,9.33038963877,1.40275027825,5.48529251488,0.0,17.0327488324,12.5442901474,1.17091856512,18.7500604137,-18.6401425154,0.0,949.640946323,749.86290098,749.249155301,950.625225129
10,2.520000000000002,-545.240897369,26.8175160028,15.9161500572,9.3845817428,2.52764930828,4.36661573046,0.0,18.3288311117,13.1059091873,0.593308565395,18.7453794255,-18.6536444331,0.0,949.714046864,750.219614898,749.385705542,950.334680281
10,2.580000000000002,-594.032741159,27.9724879483,16.7011253497,9.42882568408,3.6522051996,3.24717592475,0.0,20.0390836479,13.1939322283,1.17619288153,18.7376601244,-18.664598773,0.0,949.409608112,749.707433566,749.748388233,950.349804781
10,2.640000000000002,-646.875142878,29.1841009455,17.5430661109,9.53272689029,4.77619630009,2.12721413604,0.0,19.9798506318,15.1418732081,2.03294725358,18.722421171,-18.6669954837,0.0,949.474862092,749.942252563,750.05269593,950.159798776
10,2.700000000000002,-703.508558098,30.3333817222,18.4879980427,9.63101658769,5.89914407866,1.00725943192,0.0,18.3841129061,15.8689928667,1.2752700088,18.7013045327,-18.6641556524,0.0,949.279357207,749.616970713,750.267191509,950.023629461
10,2.760000000000002,-761.291467263,31.3920765986,19.4285044604,9.72624783998,0.737892312274,6.17047153943,0.0,16.9764273075,15.7535631945,2.26994170196,18.6965615935,-18.6721686547,0.0,949.369751474,749.288577597,750.021525335,950.079509313
10,2.820000000000002,-818.400889603,32.416714126,20.407502158,9.87749161464,1.85965654259,5.04979203489,0.0,17.360954252,16.7321196593,2.42142207944,18.6947351376,-18.6896125802,0.0,949.695332279,749.186271148,750.189382618,950.076622798
10,2.880000000000002,-880.175221512,33.5023662652,21.4224769434,10.0066137727,2.98121754272,3.92828571091,0.0,19.0070406562,16.980994801,2.05174067007,18.6893907837,-18.6960796819,0.0,949.96208456,749.759856329,750.29001873,949.941021481
10,2.940000000000002,-954.682654239,34.6847251824,22.4561891142,10.1575849631,4.10260760141,2.80639408953,0.0,20.1588072222,17.7436730473,3.04563674295,18.6905886704,-18.7020283637,0.0,949.914855051,749.60537132,750.346134975,950.155017672
10,3.000000000000002,-1040.45678342,35.8784985779,23.588639699,10.3510698799,5.22416437235,1.68425779157,0.0,19.2605293398,19.9531696964,3.02480677192,18.6929623862,-18.6999452894,0.0,949.839792841,749.632706282,750.400340984,950.429134383
10,3.0600000000000023,-1130.74629509,36.9874243633,24.785549589,10.509234517,0.0624723692643,0.562362003825,0.0,17.7481517772,19.6641301523,2.53288524417,18.6890812534,-18.6955874739,0.0,949.770661865,749.52685684,750.268663236,950.244040673
10,3.1200000000000023,-1221.36629207,38.0150699109,25.9687910135,10.7028507494,1.18377510301,5.72363607241,0.0,16.8880317016,20.0858114038,3.74770673331,18.6890610318,-18.7063240268,0.0,950.138691552,749.518881688,750.374571265,950.199831371
10,3.1800000000000024,-1316.78926935,39.0433155693,27.1891306463,10.9140426248,2.30511764955,4.60116625827,0.0,17.5813496952,20.6028828491,3.22598275231,18.6892544176,-18.7107471936,0.0,949.995574149,749.461908663,750.429206681,950.235272427
10,3.2400000000000024,-1418.64515844,40.1554455324,28.4333706265,11.1074259843,3.42642992114,3.4784722331,0.0,19.413361918,20.9064992049,3.50710494662,18.6874400349,-18.7131140219,0.0,950.03740727,749.602640983,750.538679435,950.173949342
10,3.3000000000000025,-1530.54690635,41.3407433674,29.7253716492,11.3438400754,4.54750073953,2.35579743719,0.0,19.8765450806,22.4265047775,4.29700240706,18.6793118189,-18.7084961219,0.0,949.856971858,749.722708513,750.636419824,949.926530288
10,3.3600000000000025,-1652.52837334,42.4936076948,31.1352227328,11.5844354662,5.66796077215,1.23335051756,0.0,18.4067508444,24.0231336376,3.49162698261,18.6619164983,-18.7040776487,0.0,949.969027218,749.650610733,750.787138848,949.716763439
10,3.4200000000000026,-1776.469754,43.5555566835,32.5522425996,11.7928277178,0.504237985306,0.111171798526,0.0,16.913461768,23.286576308,3.94374716491,18.6506423025,-18.7021967549,0.0,949.895564569,749.500095952,750.715606414,949.620439496
10,3.4800000000000026,-1901.9856637,44.5598294014,33.9656088884,12.0533709174,1.62317322682,5.27215744987,0.0,16.7364272304,23.7141404826,4.29428547497,18.6449772501,-18.7044562212,0.0,949.672823942,749.284762516,750.869849604,949.576108433
10,3.5400000000000027,-2033.09330249,45.5907107423,35.403764428,12.2945976913,2.74193710883,4.14971363486,0.0,18.0008214847,24.2139693184,3.82548466121,18.6484182981,-18.7135698683,0.0,949.965557944,749.231467742,750.389683826,949.482520173
10,3.6000000000000028,-2173.72431113,46.7212518046,36.8737809101,12.5459206639,3.86094988856,3.02661474009,0.0,19.4047100769,24.9683537841,4.5927314287,18.6528250227,-18.7275073089,0.0,950.298157086,749.192594917,750.396196663,949.56661916
10,3.660000000000003,-2327.64428761,47.8888907959,38.4271992645,12.8342160865,4.98014473885,1.9028271501,0.0,19.1894120964,27.1154126808,4.83027623012,18.6534324128,-18.7333900881,0.0,950.354055558,749.349951658,750.461801191,949.560772186
10,3.720000000000003,-2490.60993464,48.9900929634,40.0803547306,13.0880867986,6.09924053558,0.778885900095,0.0,17.6504361691,27.3644626228,3.78029369037,18.6483189704,-18.730674193,0.0,950.437387004,749.463780981,750.510665402,949.622250151
10,3.780000000000003,-2652.93520745,50.0056283849,41.6980446043,13.3461003953,0.935326367165,5.93844948552,0.0,16.461463392,26.9384933515,4.94808432268,18.6651581468,-18.7237852581,0.0,950.185326485,749.680531076,749.981112576,949.924369066
10,3.840000000000003,-2818.57363143,50.992602112,43.3157477563,13.6298804157,2.0554343855,4.81503958026,0.0,16.5122925363,27.0948043626,4.45010579946,18.6735963508,-18.7231411881,0.0,950.05041986,749.362860291,749.807238825,949.690707195
10,3.900000000000003,-2990.83473728,52.0381449253,44.9614620261,13.8897462793,3.17582439551,3.69156955977,0.0,18.4383249663,27.7128221293,4.52531154919,18.6728147859,-18.7272852449,0.0,950.181316601,749.384010879,749.822425081,949.353575601
10,3.960000000000003,-3177.63607307,53.1729456439,46.6601285694,14.1840931695,4.29600855023,2.56799334606,0.0,19.2024659271,28.9869292047,5.13514657867,18.6636934562,-18.7243777319,0.0,950.150665269,749.619788176,750.119018597,949.217838543
10,4.020000000000002,-3379.53862875,54.307438147,48.4724691722,14.4884908185,5.41574581195,1.44472833259,0.0,18.2008421953,31.2743640502,4.60685881407,18.6569000582,-18.7137909216,0.0,950.016202246,749.800961521,750.261872275,949.389739725
10,4.080000000000001,-3586.72042513,55.35809668,50.3259583461,14.7395063388,0.251890061854,0.322176176595,0.0,16.7717852625,30.2413269567,4.24805045159,18.6530176579,-18.7024831542,0.0,950.023992747,749.912061332,750.246136294,949.535584511
10,4.14,-3792.49323142,56.3396364435,52.1328340407,15.0306548406,1.37111711856,5.48301438559,0.0,16.1928486447,30.0002760312,4.90394107616,18.6541249058,-18.7109786952,0.0,950.097853521,749.449673666,750.492314623,949.637061988
10,4.199999999999998,-4001.95236678,57.313430775,53.9396185453,15.3065223377,2.49057663232,4.36019893518,0.0,16.7734063742,30.4845349068,4.31234073767,18.6637188616,-18.7193090672,0.0,950.127528823,749.289532905,749.970592725,949.633259589
10,4.259999999999997,-4222.36847909,58.3820966436,55.7919195323,15.5827135791,3.6106641643,3.23699067235,0.0,18.5671707554,31.4372977458,5.05107032368,18.6744036083,-18.7213221168,0.0,950.058011488,749.454157275,750.220873651,949.992716297
10,4.319999999999996,-4461.91686279,59.5094808483,57.7242552312,15.8918121189,4.73112194669,2.1138524717,0.0,18.905322641,33.2075508899,5.26011098203,18.674447279,-18.7156162003,0.0,949.914882092,749.624777466,750.098723897,949.651484287
10,4.379999999999995,-4716.21750963,60.6001759802,59.7800752137,16.1745950981,5.85147690341,0.991177492095,0.0,17.4415236186,34.5160608187,4.00184925545,18.6674879119,-18.7034579557,0.0,949.640768639,749.49864396,750.320505828,949.737058582
10,4.439999999999993,-4970.22610024,61.6069191313,61.804847366,16.4237414276,0.688524046404,6.15238411989,0.0,16.1422822362,33.2291587602,4.82645071687,18.677680887,-18.6966761208,0.0,949.614086983,749.548501782,750.11431803,950.143922996
10,4.499999999999992,-5223.76830898,62.5657753775,63.7865509849,16.7075499521,1.80927004982,5.03092838376,0.0,15.6962616425,32.8294712031,4.43446819572,18.6810617877,-18.6824857334,0.0,949.256360193,749.771448111,750.322144184,950.127114426
10,4.559999999999991,-5481.26132075,63.5459068171,65.7866356023,16.9598516078,2.93032761738,3.91000274184,0.0,17.3886774743,33.7754921274,4.22750688103,18.6899205859,-18.68223997,0.0,949.516318044,749.771542732,750.342159164,950.353575187
10,4.6199999999999894,-5757.56965503,64.6305858253,67.8553127556,17.2409649865,4.05207555205,2.78892680933,0.0,18.4597574917,35.2379217015,4.85428954565,18.7035776883,-18.6882150402,0.0,949.645404709,749.567584861,750.056220955,950.527378198
10,4.679999999999988,-6055.22257436,65.7442880016,70.0304614007,17.5299973356,5.17436491351,1.66767922659,0.0,18.2325386472,37.6579952679,4.57668258961,18.7060335487,-18.6854596594,0.0,949.73946882,749.978618222,750.089195063,950.358155654
10,4.739999999999987,-6364.00313422,66.7925347136,72.2949096817,17.7571007073,0.013483270709,0.546983679933,0.0,16.8494645266,37.1019099317,3.32161712018,18.703377336,-18.668397869,0.0,949.559437677,750.343191555,749.861181711,950.228676019
10,4.799999999999986,-6667.8816167,67.7672921298,74.4827231842,17.9969723377,1.13563377736,5.71038699598,0.0,15.9696666721,36.0955206854,4.31849514287,18.7022220884,-18.6564897028,0.0,949.39149485,750.493135875,750.017130749,950.174961026
10,4.859999999999984,-6971.10423249,68.7049671739,76.6327947889,18.2317975404,2.25783112338,4.59084024598,0.0,15.6511584033,36.1368646029,3.56551602598,18.7057367972,-18.6647734426,0.0,949.788207245,750.136013579,749.947265464,950.297934842
10,4.919999999999983,-7282.92048515,69.7126193533,78.8353988391,18.4510893289,3.3802576997,3.47095268893,0.0,17.8083285634,37.3895517697,4.10663814436,18.7094146486,-18.664930673,0.0,949.596456485,750.317731407,750.077752858,950.351506194
10,4.979999999999982,-7620.98085064,70.8008867208,81.1310017613,18.7003245424,4.5028507836,2.35096834999,0.0,18.4715270744,38.9916693293,4.0460552046,18.7103602127,-18.6686907397,0.0,949.896942476,750.391239257,750.18866652,950.460801223
10,5.0399999999999805,-7980.03430726,71.8910319744,83.5558224317,18.9235733356,5.62548510696,1.23072949655,0.0,17.4500553761,41.3950934975,2.92536509535,18.7082538356,-18.6715491903,0.0,949.946116287,750.253593035,750.160355518,950.444822272
11,0.06,-26.8193927857,-8.58874500023e-06,9.70108745974e-05,0.0582555175858,0.00997348356026,0.0014076496028,0.0,-0.000626918237371,0.00624937771085,1.94069924591,0.191862158795,0.0497539533344,0.0,835.108573741,837.275510528,835.00747693,843.336911667
11,0.12000000000000001,-26.0199678265,-0.000198388326336,0.00150866676043,0.232337792648,0.0340379443964,0.0052823830379,0.0,-0.0069985483854,0.048847259082,3.8575405945,0.412712872176,0.0842838425877,0.0,834.361712173,835.868529027,833.835816129,843.464394559
11,0.18,-24.5924901544,-0.00107879152517,0.00753328251805,0.519750777798,0.0823426608352,0.0109154908563,0.0,-0.0242531443606,0.167970033417,5.71478910872,0.733153738242,0.108278980883,0.0,829.751788426,830.807357249,830.675889356,844.758732928
11,0.23999999999999996,-22.6405736413,-0.00341077515366,0.0246448182945,0.915760658586,0.181557817484,0.0197256991795,0.0,-0.0561805677139,0.434017686013,7.47227514459,1.25161216178,0.18047161293,0.0,819.984438561,823.192877183,824.98304688,848.030177484
11,0.3,-20.3196429701,-0.00830787052778,0.0651560090416,1.41276179377,0.378167600182,0.036866656546,0.0,-0.11206415456,0.974740823356,9.06966602471,2.04703278006,0.324074894189,0.0,806.427567671,812.915807118,817.014481781,853.054893986
11,0.36000000000000004,-17.8471941999,-0.017753832616,0.150979965611,1.99794448458,0.73554649768,0.0672149607642,0.0,-0.211739722602,1.97964538624,10.3826598886,3.17387137811,0.526693499709,0.0,791.579564138,800.936750868,807.392856113,860.076501458
11,0.4200000000000001,-15.5153609522,-0.0352688046845,0.316080041919,2.64680764614,1.3118177972,0.111488104403,0.0,-0.386847006147,3.64191586008,11.1235358388,4.63479720975,0.748715495479,0.0,778.160689416,788.698016134,797.4317856,869.191549312
11,0.48000000000000015,-13.7006580922,-0.0666771989907,0.599759559112,3.30781854753,2.12779541777,0.168287441332,0.0,-0.681524173778,5.8508006854,10.6523753501,6.36917864151,0.962094329625,0.0,767.691275998,778.154147079,788.482434324,880.198803109
11,0.5400000000000001,-12.8019606546,-0.119990375256,1.00292044085,3.88855146504,3.1437623714,0.234634507636,0.0,-1.11353150821,7.31103786831,8.49078040989,8.25512218239,1.13703854138,0.0,761.546178296,770.527578354,782.059358165,892.920876189
11,0.6000000000000002,-12.8813940325,-0.202895584477,1.43072377175,4.32194004669,4.2418566595,0.310173965047,0.0,-1.67194333252,6.62928717882,6.09304017089,10.0906153627,1.29467695457,0.0,758.207395589,766.643351246,779.768762839,905.082177493
11,0.6600000000000003,-13.428815439,-0.325183532438,1.769655851,4.65368159624,5.3310997182,0.394416549821,0.0,-2.43979569895,4.60841313248,5.29250911244,11.7264328375,1.44162620594,0.0,757.085049539,765.27308944,780.807912978,916.486386646
11,0.7200000000000003,-13.8244632643,-0.49991904336,2.0012916475,4.99754114069,0.0495338899165,0.488996105589,0.0,-3.40389809885,3.38681460617,6.33545762344,12.9955245165,1.60947610554,0.0,756.477326362,765.914329789,785.407066774,923.923287892
11,0.7800000000000004,-13.9814088456,-0.736264851939,2.21632187028,5.4151133733,0.972208121401,0.59721670019,0.0,-4.49606318476,4.01261309304,7.46581965462,13.8546620178,1.82012974349,0.0,755.316313603,767.167846191,790.539994799,927.143819707
11,0.8400000000000004,-14.4155678372,-1.04412302758,2.50404518014,5.86856088805,1.85634768514,0.724640931535,0.0,-5.80749691283,5.6372985967,7.44149040251,14.3536936579,2.09555392909,0.0,753.737167848,769.214647537,795.961257993,928.079291267
11,0.9000000000000005,-15.7577286987,-1.44035169652,2.88843171893,6.27929048826,2.72366077226,0.884058481577,0.0,-7.45158779979,7.04934070497,6.08801643631,14.4896251767,2.48836874827,0.0,752.66442239,774.526752939,806.847316649,928.697835002
11,0.9600000000000005,-18.4509949986,-1.94715042459,3.32492113347,6.58829673061,3.6199934774,1.13007874902,0.0,-9.49411672448,7.31022766004,4.26211631015,14.0200943431,3.19147872215,0.0,751.606536972,789.503911813,835.839801604,929.350604474
11,1.0200000000000005,-22.6050189202,-2.58765107166,3.75311143373,6.80941811016,4.81676477483,1.72970481422,0.0,-11.8405601059,7.05274559765,3.2968941735,12.5015150517,4.69567136872,0.0,751.144232995,828.985595572,892.673620355,928.795373412
11,1.0800000000000005,-28.3275031249,-3.3540532041,4.19957280448,6.96877557216,6.28311447988,3.5127089209,0.0,-13.2670561289,7.97542876284,1.46112340345,10.3719191717,7.63292986952,0.0,750.596182,899.780737811,937.424428498,926.156810951
11,1.1400000000000006,-35.9263504167,-4.10014457362,4.67665029884,6.99412884844,1.1786910367,5.96636500431,0.0,-11.3585505347,8.18516419902,0.17286195968,8.48531532352,11.023180068,0.0,750.442945275,941.738354819,949.185514228,924.969624838
11,1.2000000000000006,-44.604153402,-4.78742382098,5.23629162314,7.00590609952,2.0265683899,1.64744510596,0.0,-12.1431044008,10.1345559391,-0.0674415188916,6.99810945853,13.7440843778,0.0,750.545266968,949.737426337,950.364772764,925.461002528
11,1.2600000000000007,-55.3102028396,-5.58293125744,5.82022852606,7.00597058659,2.64268778506,3.11353004794,0.0,-14.0530731165,9.02142966551,0.510226559611,5.85029414464,15.6299792945,0.0,750.178523163,950.198617181,950.184626329,928.177552434
11,1.3200000000000007,-66.7503900417,-6.40376148259,6.33185874448,7.09154243729,3.10658967633,4.33022850337,0.0,-12.9084543516,8.27430882301,2.15725095799,4.96376345738,16.8498586347,0.0,749.907520021,950.336775055,949.934855819,931.563884757
11,1.3800000000000008,-77.4146868669,-7.10578493068,6.82983103074,7.21514575179,3.47443813348,5.45327577533,0.0,-10.5034853836,8.28455955538,1.56178993778,4.25141386819,17.5996911551,0.0,750.057354601,950.270353161,949.825486512,933.818685047
11,1.4400000000000008,-87.9890779459,-7.69214998726,7.30383265436,7.23192608865,3.77222839657,0.271166561798,0.0,-9.42891174648,7.31596963587,-1.17840181661,3.68031674387,18.0535321356,0.0,749.87282478,950.207847654,949.97583986,936.434086953
11,1.5000000000000009,-99.9093797523,-8.29926319674,7.69862341737,7.08465572613,4.01477238629,1.37239700709,0.0,-11.1336862583,5.98181950567,-3.45248641918,3.2529380866,18.3204326606,0.0,749.998189743,949.984178867,949.692457494,939.602016805
11,1.560000000000001,-114.481651635,-9.04166818864,8.05939429089,6.85801167603,4.2214334532,2.47879013327,0.0,-13.5116432507,6.36798598205,-3.88256428309,2.92238907705,18.4701470173,0.0,750.09494902,949.692241883,949.767166035,942.04733775
11,1.620000000000001,-132.35684581,-9.88166636275,8.50572140918,6.6366780229,4.40350594574,3.59047074531,0.0,-14.0408439544,8.68907633288,-3.48605666097,2.65145870188,18.5614394997,0.0,749.99888534,949.798532558,949.844652401,943.478843085
11,1.680000000000001,-153.045434159,-10.6657743127,9.08658287864,6.4260915924,4.56566833536,4.70587983431,0.0,-11.8636553571,10.3138590274,-3.66627500837,2.44185269405,18.6148563325,0.0,749.815370687,949.904158788,949.832421864,945.186531663
11,1.740000000000001,-174.580810516,-11.3074142339,9.68958637918,6.18608043778,4.71296502169,5.82336498313,0.0,-9.70108026346,9.45842917301,-4.3456267726,2.28928452965,18.6374686448,0.0,749.943761339,949.698179154,949.828106629,946.904337269
11,1.8000000000000012,-195.378627005,-11.8735353277,10.1844071814,5.90906165572,4.84987294722,0.658555738224,0.0,-9.62330008614,6.93165170832,-4.8322534704,2.19683173503,18.6433557667,0.0,750.464495907,949.761006925,949.525987867,948.595275443
11,1.8600000000000012,-215.989450019,-12.5179268118,10.5496251235,5.60858777181,4.98106317037,1.77751005961,0.0,-12.0069019516,5.65328640956,-5.23316852272,2.1378022562,18.6586824185,0.0,750.287400716,949.908779881,949.353437349,949.47851817
11,1.9200000000000013,-239.603333311,-13.3017435528,10.9152734169,5.26800770143,5.10873313329,2.89713121973,0.0,-13.8843327657,6.82930669964,-6.23837316038,2.0871246433,18.6629650172,0.0,750.179227785,949.582955968,949.232492162,949.546309019
11,1.9800000000000013,-268.6589309,-14.1297057964,11.394867047,4.8444888905,5.23338536807,4.01717421904,0.0,-13.2237581859,9.11068570525,-7.90607693766,2.0417850969,18.673245646,0.0,750.213694421,949.975492684,949.601364115,950.015812777
11,2.0400000000000014,-302.027195997,-14.8455052595,11.9676862572,4.33707082396,5.35535674402,5.13767636686,0.0,-10.6390502763,9.62253128232,-8.79289113617,2.00281337372,18.6769800921,0.0,750.007193314,949.975326861,949.415371072,950.031563747
11,2.1000000000000014,-335.584447044,-15.4315671135,12.5140845692,3.81645553921,5.47508769273,6.25832860886,0.0,-9.1598358277,8.41959224233,-8.38548499121,1.97464289151,18.6784552313,0.0,749.963950548,949.940938896,949.359278757,950.316666865
11,2.1600000000000015,-367.284102737,-16.0005258529,12.9666721432,3.34805052554,5.59306591344,1.09581869152,0.0,-10.2725148091,6.77109314043,-7.27868717318,1.94006867574,18.6781930139,0.0,749.792556766,949.699995657,949.4741274,950.12448715
11,2.2200000000000015,-399.517892703,-16.6955021359,13.3618787663,2.90682379302,5.70898760441,2.21643425186,0.0,-12.798376539,6.64491049761,-7.74138249198,1.90745275922,18.6749151042,0.0,749.955000718,949.435261454,949.651683202,950.264376292
11,2.2800000000000016,-437.200833311,-17.5041360956,13.7857320936,2.3831654197,5.82294088933,3.33675136573,0.0,-13.8271537593,7.57976704385,-9.93839354436,1.87357084839,18.6665898054,0.0,749.900224863,949.106098455,949.958502036,950.458468117
11,2.3400000000000016,-481.866784888,-18.2910486458,14.2700058197,1.70648899216,5.9348827885,4.45658709483,0.0,-12.0035317526,8.41896257457,-12.3807433644,1.84119480211,18.6569636376,0.0,750.217870546,949.211269826,950.037450206,950.546185295
11,2.4000000000000017,-529.675844515,-18.9343542226,14.7737316439,0.949381531067,6.04479971302,5.57564329033,0.0,-9.63243578371,8.27812526801,-12.5513221685,1.79925594818,18.6381336075,0.0,750.400124856,948.978167385,950.444201941,950.547934039
11,2.4600000000000017,-576.174389252,-19.4832693985,15.2574147942,0.233005569269,6.15221829016,0.410526786795,0.0,-9.01508493348,7.83433423499,-11.1295012834,1.7599801401,18.627490537,0.0,750.39619589,948.987433673,950.657630915,950.787380277
11,2.520000000000002,-616.208869945,-20.0781823844,15.718416042,0.0,6.25726217785,1.52820429505,0.0,-11.1282552391,7.58858307143,-9.97632711861,1.71904803548,18.6310379838,0.0,750.40803198,949.277341128,950.710378176,950.690898999
12,0.06,-26.8209732911,-5.92692371621e-06,0.000124812427448,0.0577645627278,0.0124568798979,0.00106310127748,0.0,-0.000444536380048,0.00797651108893,1.92434811569,0.219879466445,0.0398935758479,0.0,833.377786176,835.119279069,830.892937605,840.479198505
12,0.12000000000000001,-26.0290373459,-0.000149190929321,0.00185573478214,0.230447257863,0.039251467825,0.00423031197706,0.0,-0.00537781832099,0.0586724053934,3.82726104598,0.451708838032,0.0706727586599,0.0,832.932580725,834.277772387,830.40720073,840.560782476
